,DataDate,FullRevalPnL,TheoreticalPnL,UnexplainedPnL,DeltaPnL,GammaPnL,VegaPnL,IV,B,D,Current_opt_price,Previous_opt_Price,Underlying,LogReturn,VolLogReturn,Delta,Gamma,Vega,KS_Test_Stat,Spearman_Corr
15,2024-06-06,6.451123265899696,5.694147613922908,0.7569756519767878,4.747720675377835,0.010733500321645571,0.9356934382234283,0.1630651260875798,0.9722802820892738,0.9949055739452003,645.5967253647977,535.8587746227108,5352.96,0.001115855776493895,0.005479330562469901,0.7957336169857068,0.0004542076100653221,1052.9909400815163,0.03462897526501767,0.9208558076351958
16,2024-06-05,0.13331400332117482,0.6436227403195512,0.5103087369983764,0.8535083771829303,0.0003419152098280046,-0.210227552073207,0.16286464463470182,0.9723794891275284,0.9948754773824944,645.5967253647977,535.992088626032,5354.0298,0.00019983207671688078,-0.0012302127401136226,0.7979002262472432,0.0004485689736279193,1047.9687260922844,0.03462897526501767,0.9208558076351958
17,2024-06-04,-48.975679468719136,-51.23891245473676,2.263232986017627,-50.33997987384738,1.1880952526831396,-2.087027833572519,0.16088311615977313,0.9723232442025993,0.9954037693038302,645.5967253647977,487.01640915731286,5291.3398,-0.011778026890628932,-0.012241340075422802,0.7982882040671568,0.00044845004643539733,1046.821085654036,0.03462897526501767,0.9208558076351958
18,2024-06-03,-5.941225865916749,-7.811318900486374,1.8700930345696252,-6.14279479851541,0.020203056777167876,-1.688727158748133,0.15937205055886147,0.9722238120778908,0.995771194680094,645.5967253647977,481.0751832913961,5283.3999,-0.0015016731791617857,-0.009436705299219922,0.7730808790088419,0.0004938747784372082,1112.3171306215386,0.03462897526501767,0.9208558076351958
19,2024-05-31,-4.20779906961252,-6.10428779578365,1.89648872617113,-4.552478171324904,0.011232993613386118,-1.5630426180721313,0.15797461114926506,0.9724373929192103,0.9964280170530538,645.5967253647977,476.8673842217836,5277.5098,-0.0011154532664403717,-0.00880707825769165,0.7724724668167781,0.0005006309230190517,1113.593798616436,0.03462897526501767,0.9208558076351958
20,2024-05-30,-37.61325738334608,-30.378849068590924,7.234408314755157,-32.614094669102,0.5809758271415353,1.6542697733695426,0.1594674421639868,0.9721471948475064,0.9942975823053786,645.5967253647977,439.2541268384375,5235.48,-0.007995827014861762,0.009405445838551298,0.7728814595064593,0.0005060859217185002,1113.3703526589666,0.03462897526501767,0.9208558076351958
21,2024-05-29,27.114231847340307,25.578701650234603,1.5355301971057038,23.296494513278105,0.3350544457499717,1.9471526912065271,0.16112937218381562,0.9721299921349045,0.9946762644234552,645.5967253647977,466.3683586857778,5266.9502,0.005992954695182431,0.010367819219621648,0.7424942196568151,0.0005388718816111139,1177.7159722676136,0.03462897526501767,0.9208558076351958
22,2024-05-28,32.23094015709921,28.734681147014406,3.496259010084806,29.542031225280287,0.4976691342711373,-1.30501921253702,0.1599933954942851,0.9721507358882738,0.9955214177370332,645.5967253647977,498.59929884287703,5306.04,0.007394308963865576,-0.007075060023446486,0.7585488383808048,0.0005122110206539199,1144.7537155516477,0.03462897526501767,0.9208558076351958
23,2024-05-27,-5.757208481215912,-2.9630219097900983,2.7941865714258136,-1.0324805133919732,0.0005497348735158423,-1.931091131271641,0.15823029737140218,0.9725452900552025,0.9952041319824048,645.5967253647977,492.8420903616611,5304.7202,-0.00024876634320818077,-0.01108098613031376,0.7822034405511655,0.0004836255132540593,1089.2367925005772,0.03462897526501767,0.9208558076351958
24,2024-05-24,-2.3406777733057424,-1.3299296402856686,1.0107481330200738,0.0,0.0,-1.3299296402856686,0.1570144190782043,0.9726535115694412,0.9950576483604194,645.5967253647977,490.5014125883554,5304.7202,0.0,-0.0077139076972230665,0.781625605531777,0.0004894180371959173,1089.5936990522714,0.03462897526501767,0.9208558076351958
25,2024-05-23,-26.50679654880787,-28.371530120635217,1.8647335718273474,-28.954544952657287,0.43793903535608314,0.14507579666598458,0.15714795156124986,0.9722376239593765,0.9951394746865537,645.5967253647977,463.9946160395475,5267.8398,-0.006976654583569912,0.0008500858381935547,0.7823607255258399,0.0004919921139141103,1086.9076517760175,0.03462897526501767,0.9208558076351958
26,2024-05-22,34.36623443769258,31.36793273347356,2.998301704219024,29.854165149884693,0.504872918176327,1.0088946654125384,0.15804409786519052,0.9725457024476489,0.9961443286189875,645.5967253647977,498.3608504772401,5307.0098,0.00740817706586621,0.0056863662664917184,0.7649992647096138,0.000517795682175142,1129.021654230779,0.03462897526501767,0.9208558076351958
27,2024-05-21,7.847561475228304,10.391071251724451,2.5435097764961476,11.305616434782477,0.06548501932690486,-0.9800302023849305,0.15713905717544482,0.9724260406149109,0.9954315713834958,645.5967253647977,506.2084119524684,5321.4102,0.002709792953574977,-0.005742966670327335,0.7861551220927402,0.00048515087266308427,1079.7541508450768,0.03462897526501767,0.9208558076351958
28,2024-05-20,-10.680228159566468,-10.391924204413783,0.2883039551526849,-10.53321401875065,0.055348783353552714,0.08594103098331339,0.15722001859535856,0.9723705369295635,0.9953123081460876,645.5967253647977,495.5281837929019,5308.1299,-0.0024987547504400453,0.000515088813677555,0.7921556752327249,0.00047722883333349927,1061.779406876717,0.03462897526501767,0.9208558076351958
29,2024-05-17,-6.718639651020567,-4.643341198131303,2.075298452889264,-3.818676086445384,0.007509196964484264,-0.8321743086504031,0.15645094603029353,0.972676272963785,0.9950913983718527,645.5967253647977,488.80954414188136,5303.27,-0.0009159772293178724,-0.0049036996911259925,0.7853922323793495,0.0004873283340566377,1079.4004505416813,0.03462897526501767,0.9208558076351958
30,2024-05-16,-6.0477583602400955,-4.323033459418073,1.7247249008220225,-4.83020832814031,0.012222849692135324,0.4949520190301019,0.15690712489824338,0.9724173852781227,0.9944402339154739,645.5967253647977,482.76178578164127,5297.1001,-0.0011640915625656645,0.0029115521987712104,0.7824110627971158,0.0004938836522837055,1086.57654481594,0.03462897526501767,0.9208558076351958
31,2024-05-15,4.890222115261167,7.415740957304636,2.5255188420434687,8.579436988896239,0.03933435135719134,-1.2030303829487936,0.15581558375248986,0.9724704039188041,0.993878884366711,645.5967253647977,487.65200789690243,5308.1499,0.002083836590090997,-0.006980916629412357,0.7772432327897933,0.0004989217659026853,1098.301254545632,0.03462897526501767,0.9208558076351958
32,2024-05-14,-45.772705150949605,-47.24581541259755,1.4731102616479461,-48.3518245958378,1.2259243456836466,-0.11991516244339821,0.15570505482700536,0.9723810109976754,0.9941670233199204,645.5967253647977,441.8793027459528,5246.6802,-0.011647822729747485,-0.0007096090366693632,0.7820327414706002,0.0004940567291170244,1084.5362473080966,0.03462897526501767,0.9208558076351958
33,2024-05-13,-19.76073048716671,-19.324139058169997,0.43659142899671366,-19.03285650379785,0.2189669912440362,-0.5102495456161864,0.1552645777396779,0.9725277139942877,0.994190680520776,645.5967253647977,422.1185722587861,5221.4199,-0.004826157332941632,-0.0028329285935649734,0.7516538805811802,0.0005397620962458073,1156.7627284785906,0.03462897526501767,0.9208558076351958
34,2024-05-10,-3.257320149581119,-1.40414972489027,1.8531704246908491,0.9298867440248846,0.0005568775195369031,-2.3345933464346915,0.15330745538668236,0.9726728396768453,0.9938403933557354,645.5967253647977,418.861252109205,5222.6802,0.00024134200056499723,-0.012685197535023928,0.7379187204759277,0.0005600437971774271,1185.33640346805,0.03462897526501767,0.9208558076351958
35,2024-05-09,-3.0556325717820982,-6.546160241641975,3.490527669859877,-6.3616002076401275,0.026177842988083934,-0.2107378769899324,0.15312922822426944,0.9723790957793347,0.9944770972899281,645.5967253647977,415.8056195374229,5214.0801,-0.001648040522022058,-0.0011632235436644465,0.7391031498139691,0.0005651919856517485,1181.724233383937,0.03462897526501767,0.9208558076351958
36,2024-05-08,-23.80699884373462,-19.324913455647167,4.482085388087452,-19.53205537099178,0.24915407800063621,-0.042012162656021076,0.15309378104345003,0.9723394612418913,0.993248436860717,645.5967253647977,391.9986206936883,5187.6699,-0.005078041051207067,-0.00023151219800565814,0.7376902453950283,0.0005693241036882251,1185.0674410819954,0.03462897526501767,0.9208558076351958
37,2024-05-07,4.258561529473809,0.5128636340072062,3.745697895466603,0.021751479577221487,3.3551114531975747e-07,0.4911118189188394,0.15349666595145245,0.9723363867575046,0.9942428407104014,645.5967253647977,396.2571822231621,5187.7002,5.840755502360949e-06,0.002628164992442564,0.7178727095619273,0.000592513145612436,1220.5911324546535,0.03462897526501767,0.9208558076351958
38,2024-05-06,-7.889700044906931,-4.741409594988343,3.148290449918588,-5.023350710179799,0.01765054358342093,0.26429057160803576,0.15371416555840067,0.9722617283763416,0.9933297786100158,645.5967253647977,388.36748217825516,5180.7402,-0.001342535767557386,0.0014159633774562612,0.7212615236622232,0.0005887243670678853,1215.9919576427742,0.03462897526501767,0.9208558076351958
39,2024-05-03,-34.86152390405232,-38.69133090336708,3.829806999314762,-37.983435019999945,1.038361927327873,-1.7462578106950046,0.15229890303622154,0.972581018317292,0.9947228622880422,645.5967253647977,353.50595827420284,5127.79,-0.010273174673899703,-0.009249752758871608,0.7136705091381905,0.0005953835358393336,1228.1865735231786,0.03462897526501767,0.9208558076351958
40,2024-05-02,-43.9026021818313,-41.85860155168952,2.044000630141781,-43.94903832088746,1.5743020130553256,0.5161347561426203,0.15270534573395986,0.9722192931574529,0.9937546735731463,645.5967253647977,309.60335609237154,5064.2002,-0.012478549116088818,0.0026651624687880284,0.6868391666017574,0.0006350609362181341,1271.5769330871449,0.03462897526501767,0.9208558076351958
41,2024-05-01,-25.469406200484627,-28.03710357940873,2.5676973789241018,-29.550859752655846,0.8498006204858525,0.6639555527612674,0.15320793279866907,0.9720796798596256,0.9944508254221024,645.5967253647977,284.1339498918869,5018.3901,-0.009087032967538463,0.0032858169433215368,0.6421509820246238,0.0006757645805101684,1323.2484745176725,0.03462897526501767,0.9208558076351958
42,2024-04-30,9.758883918915672,10.544484665090081,0.7856007461744099,10.599564420727274,0.12233248687848425,-0.17741224251567755,0.15307624425979227,0.9721415193050493,0.9942597268762841,645.5967253647977,293.8928338108026,5035.6899,0.0034413525799129314,-0.0008599108726819728,0.6137541347028018,0.0006980215002582861,1346.6318825455069,0.03462897526501767,0.9208558076351958
43,2024-04-29,54.15537772617063,55.050533130055044,0.8951554038844165,49.8873887763044,2.593831340388601,2.5693130133620397,0.15500778513170316,0.9720072914154549,0.9939087555972237,645.5967253647977,348.0482115369732,5116.1699,0.015855555065826143,0.012539216550679787,0.6248134130011531,0.0006896727340999228,1338.5629982625187,0.03462897526501767,0.9208558076351958
44,2024-04-26,-13.263312094941739,-11.861893240332272,1.4014188546094672,-10.972668806763785,0.10095010348511349,-0.990174537053599,0.15423965438371445,0.9722895909343736,0.993760344439327,645.5967253647977,334.7848994420315,5099.96,-0.003173396141606186,-0.004967752223841028,0.6758386477610115,0.0006338476508219099,1285.8737088552818,0.03462897526501767,0.9208558076351958
45,2024-04-25,-4.199281115523718,-33.1486254651142,28.949344349590483,-34.42357265057445,1.0443402429678317,0.23060694249241448,0.15441716094025518,0.9721404673437339,1.002450297194359,645.5967253647977,330.58561832650776,5048.4199,-0.01015739332473805,0.0011501873102881973,0.6645182332874061,0.000648049492784368,1299.8934712010707,0.03462897526501767,0.9208558076351958
46,2024-04-24,-25.741638573837463,15.907783320122759,41.64942189396022,15.419186709431006,0.21315817236672147,0.27543843832503123,0.15462838992024647,0.9722482239749372,0.9900785730078232,645.5967253647977,304.8439797526703,5071.6299,0.004586941992108362,0.0013669765657227683,0.6658597285237117,0.0006631189008719661,1304.8720071120345,0.03462897526501767,0.9208558076351958
47,2024-04-23,14.03567588367332,-0.1320852384329836,14.167761122106304,-0.6814794317132471,0.00046332537781318704,0.5489308679024503,0.15504108847810574,0.9726753489766565,0.9948135030887401,645.5967253647977,318.8796556363436,5070.5498,-0.00021299169133901955,0.002665414779178753,0.6308738655096383,0.0006697446799553067,1331.875462286686,0.03462897526501767,0.9208558076351958
48,2024-04-22,-38.77260832078764,-36.189932548927125,2.582675771860515,-39.053476199862104,1.4364345862984302,1.4271090646365436,0.15612614912357667,0.9722726392748996,0.9935774572090009,645.5967253647977,280.107047315556,5010.6001,-0.011893565175507768,0.006974159952340416,0.6475787479666639,0.0006622035952285405,1319.8313873917305,0.03462897526501767,0.9208558076351958
49,2024-04-19,-17.989482023493565,-17.663984023687902,0.32549799980566263,-26.257381573633552,0.7694771548596331,7.823920395086015,0.16201343944297825,0.972655467229424,0.9937394391867528,645.5967253647977,262.1175652920624,4967.23,-0.008693347692577081,0.037014962618221195,0.6028019145182347,0.0006907904458569491,1353.8528390801405,0.03462897526501767,0.9208558076351958
50,2024-04-18,27.207250732392822,25.154796799967,2.0524539324258235,24.93390813403316,0.7632739282647591,-0.5423852623309217,0.1616175312668259,0.9724135213679156,0.9941903924670251,645.5967253647977,289.32481602445523,5011.1201,0.008797122292164769,-0.0024466655510866028,0.5706048463164648,0.0006845933015605851,1368.3028492408278,0.03462897526501767,0.9208558076351958
51,2024-04-17,8.986299373953898,9.145056002745386,0.15875662879148855,6.680285183826399,0.04835337152825738,2.4164174473907294,0.16341080019541862,0.9724152460720676,0.9941383937203461,645.5967253647977,298.31111539840913,5022.21,0.002210612908307461,0.01103465114389924,0.6030419020950833,0.0006677236992598032,1354.9550458320125,0.03462897526501767,0.9208558076351958
52,2024-04-16,21.088434476768725,20.252705396159204,0.8357290806095214,17.745375657022034,0.3294037186237277,2.1779260205134423,0.16503028825371452,0.9725211302563914,0.9945008501238722,645.5967253647977,319.39954987517785,5051.4102,0.00579737595900166,0.009861745319780318,0.6094791648950271,0.0006557949777024844,1351.4767672343992,0.03462897526501767,0.9208558076351958
53,2024-04-15,9.549549209826637,11.385300218643943,1.8357510088173061,6.5374081851449555,0.04110530931225835,4.806786724186729,0.16866034714725991,0.972588234272809,0.9939804551394376,645.5967253647977,328.9490990850045,5061.8198,0.002058611081962747,0.02175789018248417,0.6286640980872503,0.0006357926135226775,1338.6727233977126,0.03462897526501767,0.9208558076351958
54,2024-04-12,39.72299031634475,36.128850556290985,3.594139760053764,38.639204474716514,1.393396782055751,-3.903750700481279,0.1657662716594283,0.9729346135022462,0.9952939573593704,645.5967253647977,368.67208940134924,5123.4102,0.012094209111286999,-0.017308118272473475,0.6311666200870623,0.0006189034110336063,1337.2703978403165,0.03462897526501767,0.9208558076351958
55,2024-04-11,46.646141653624,48.11352821777939,1.4673865641553903,50.63186496466174,2.0479156138792582,-4.566252360761612,0.1622742201141926,0.9725240513306291,0.9944593541246118,645.5967253647977,415.31823105497324,5199.0601,0.01465758722719398,-0.021291173182280992,0.6742210513917894,0.0005946750483160911,1293.7910651864418,0.03462897526501767,0.9208558076351958
56,2024-04-10,-34.1967103932393,-28.091313107736593,6.105397285502708,-27.72901657636292,0.5178314174167792,-0.8801279487904516,0.1615567961704264,0.9725221706686694,0.9927709539092938,645.5967253647977,381.12152066173394,5160.6401,-0.007417237062676548,-0.004430861044344805,0.7190638733658127,0.0005581345930774739,1224.0753473159332,0.03462897526501767,0.9208558076351958
57,2024-04-09,50.429289865146984,36.00602367515929,14.423266189987693,33.906274882331985,0.8687266754948818,1.231022117332421,0.16253193550339465,0.9728612677709992,0.9968861252491884,645.5967253647977,431.5508105268809,5209.9102,0.009501997344824391,0.006017748723821536,0.6914513058626574,0.000588578227074839,1266.2124350461227,0.03462897526501767,0.9208558076351958
58,2024-04-08,-9.404752736728824,-6.1334162887027635,3.2713364480260605,-5.512947926231051,0.01942800501712275,-0.6398963674888362,0.16200099232745335,0.9727813794026087,0.995952814269578,645.5967253647977,422.1460577901521,5202.3901,-0.001444464929146319,-0.0032720479440590177,0.7325658186299239,0.0005454840950314552,1203.2372794813073,0.03462897526501767,0.9208558076351958
59,2024-04-05,-1.6968963061362956,4.855131713276846,6.552028019413141,1.4149150868061853,0.0013173002064805126,3.4388993262641794,0.16485835979759825,0.9730716178301658,0.9944694406145194,645.5967253647977,420.4491614840158,5204.3398,0.000374699841649965,0.017484219081613447,0.7258451065022429,0.0005538115887973523,1214.1030428846425,0.03462897526501767,0.9208558076351958
60,2024-04-04,-40.68717192518443,-44.37559156297179,3.688419637787362,-41.24049817014097,1.1350582100484126,-4.2701516028792375,0.1614170813223287,0.9730201187176216,0.9954863774817823,645.5967253647977,379.7619895588314,5147.21,-0.011038034140191041,-0.021095097304811235,0.7179042512940532,0.0005499693897107784,1227.8654701702799,0.03462897526501767,0.9208558076351958
61,2024-04-03,46.396249445027934,43.39106795369399,3.0051814913339427,44.22463502375358,1.484764716284114,-2.318331786343697,0.15959955218049396,0.9728152339521868,0.9960540913239913,645.5967253647977,426.1582390038593,5211.4902,0.012411021434197434,-0.011323703343390116,0.6922848769505249,0.0005931634015011453,1268.3456280337646,0.03462897526501767,0.9208558076351958
62,2024-04-02,-6.593231739327166,-3.9290472107856917,2.6641845285414743,-4.1693687631400875,0.011205243134151275,0.22911630922024456,0.15979080322078193,0.9727334399846994,0.9952803205981535,645.5967253647977,419.56500726453214,5205.8101,-0.001090512973482597,0.0011976007409874717,0.7336307836010998,0.0005530784749212494,1198.7048990194107,0.03462897526501767,0.9208558076351958
63,2024-04-01,22.07415182934801,26.12404578813984,4.049893958791827,27.523207803217776,0.4992982362672389,-1.8984602513451763,0.15822795135617213,0.9727628305556556,0.9942616167035752,645.5967253647977,441.63915909388015,5243.77,0.007265376525161121,-0.009828756471964139,0.7277003789844896,0.000558280844345372,1208.7908227530331,0.03462897526501767,0.9208558076351958
64,2024-03-29,4.580208677713017,15.844774401064491,11.264565723351474,7.889263711164009,0.03798466295219913,7.917526026948284,0.16514363884964497,0.9739594697726375,0.992421134477103,645.5967253647977,446.21936777159317,5254.3501,0.0020156186976746453,0.042778910290251854,0.7464220498442634,0.0005376951242103947,1169.7056212273353,0.03462897526501767,0.9208558076351958
65,2024-03-28,0.34703687651926884,-10.649826121933382,10.99686299845265,0.0,0.0,-10.649826121933382,0.15647086636066895,0.9732209797179379,0.9944333329775471,645.5967253647977,446.56640464811244,5254.3501,0.0,-0.05394579847347188,0.7346348215437114,0.0005243885184923412,1195.4269479878635,0.03462897526501767,0.9208558076351958
66,2024-03-27,1.2564690464696469,-5.990126660062621,7.2465957065322675,-4.417317833394071,0.011653981931074385,-1.584462808599624,0.1551047575895113,0.9728736764981117,0.995937620375494,645.5967253647977,447.8228736945821,5248.4902,-0.0011158696963229785,-0.008769091162915427,0.753400941022731,0.0005346289506989147,1154.7659709009033,0.03462897526501767,0.9208558076351958
67,2024-03-26,-32.467129399409714,-34.49187040270694,2.0247410032972226,-34.200707618990435,0.6923381192105926,-0.9835009029270882,0.1542485208339743,0.9727516491159532,0.9963621798340901,645.5967253647977,415.35574429517237,5203.5801,-0.008593584829366927,-0.005535670715485668,0.7582742930231201,0.0005361860246570655,1145.45859433979,0.03462897526501767,0.9208558076351958
68,2024-03-25,6.880869211592653,12.37637523957996,5.495506027987307,10.742520401434062,0.07577906150269752,1.5580757766432014,0.155561769555705,0.9729039416088424,0.9950881477281541,645.5967253647977,422.236613506765,5218.1899,0.0028037098439859945,0.008477811280537751,0.7363272557131174,0.0005705429221708371,1191.471950878559,0.03462897526501767,0.9208558076351958
69,2024-03-22,6.873909981078214,11.2042043803051,4.3302943992268865,11.782015648589075,0.08946782192143549,-0.6672790902054092,0.15500071819235167,0.9732371218030254,0.9942843101007041,645.5967253647977,429.11052348784324,5234.1802,0.00305965294405305,-0.003613134205527529,0.7379510381253285,0.0005605416780955544,1187.1908702265373,0.03462897526501767,0.9208558076351958
70,2024-03-21,11.338014196923723,6.38442288828981,4.9535913086339125,5.460903903933715,0.01875411365711229,0.9047648706989835,0.15577277800142325,0.9729664057625642,0.9952946302413114,645.5967253647977,440.44853768476696,5241.5298,0.001403170039238807,0.004968643767077534,0.7435420954770392,0.0005533031000842306,1174.8005977733376,0.03462897526501767,0.9208558076351958
71,2024-03-20,-10.115624968972952,-12.971791310359977,2.8561663413870253,-12.722233567731198,0.09833717855646067,-0.34789492118524024,0.1554732648125837,0.972731641655577,0.995814190996934,645.5967253647977,430.332912715794,5224.6201,-0.0032313152161916967,-0.0019246078027803331,0.7511488031161204,0.0005422962403245708,1160.4175314029185,0.03462897526501767,0.9208558076351958
72,2024-03-19,-37.116950040037864,-35.005840488160715,2.111109551877149,-34.49581064010122,0.746375246396116,-1.2564050944556069,0.15440688944476003,0.9726268777832089,0.9951645988362467,645.5967253647977,393.21596267575615,5178.5098,-0.008864755588637375,-0.006882529020435002,0.7448089250779867,0.0005533383392691734,1174.1563168859664,0.03462897526501767,0.9208558076351958
73,2024-03-18,-19.312961203826035,-19.973591915967447,0.6606307121414119,-20.930074461861505,0.31063799642387224,0.6458445494701863,0.15493517033182916,0.9724102629232603,0.9951433928388288,645.5967253647977,373.9030014719301,5149.4199,-0.005633263930404552,0.003415516150740307,0.7174735109904911,0.000591505378489066,1224.6302456396243,0.03462897526501767,0.9208558076351958
74,2024-03-15,-24.042533513766102,-24.4399858049728,0.39745229120669734,-22.705074261818407,0.3923384364277698,-2.127249979582163,0.15324691921077102,0.9729862950019308,0.9957967477370366,645.5967253647977,349.860467958164,5117.0898,-0.006298188540210691,-0.01095630191713207,0.7000820818435781,0.0006100534542708178,1253.1542255395564,0.03462897526501767,0.9208558076351958
75,2024-03-14,22.200514412888424,23.426485622957337,1.2259712100689129,22.701230676063357,0.4271608913041933,0.2980940555897863,0.15347998008100172,0.9728122558032753,0.995301879941239,645.5967253647977,372.06098237105243,5150.48,0.0065040352016414,0.0015196640113467664,0.6820928233854711,0.0006379786581180284,1280.0118332930688,0.03462897526501767,0.9208558076351958
76,2024-03-13,9.539430374520634,9.075557275347787,0.46387309917284725,10.387299471047465,0.08232657977206934,-1.3940687754717471,0.15236982995474221,0.9727899997149585,0.9954009956461334,645.5967253647977,381.60041274557307,5165.3101,0.0028752252755905334,-0.007259478117948626,0.7014279543740471,0.0006146245687660164,1251.2009494180138,0.03462897526501767,0.9208558076351958
77,2024-03-12,4.86011302661791,7.603667613628138,2.7435545870102285,7.085057710594014,0.03686828410952771,0.4817416189245962,0.1527608452092038,0.9728927753633078,0.9947595051581603,645.5967253647977,386.460525772191,5175.27,0.0019263722119466536,0.0025629377858409617,0.7120439285388115,0.000606897480527561,1233.6078402482235,0.03462897526501767,0.9208558076351958
