DataDate,European_FullRevalPnL,European_TheoreticalPnL,European_UnexplainedPnL,European_DeltaPnL,European_GammaPnL,European_VegaPnL,Asian_FullRevalPnL,Asian_TheoreticalPnL,Asian_UnexplainedPnL,Asian_DeltaPnL,Asian_GammaPnL,Asian_VegaPnL,Lookback_FullRevalPnL,Lookback_TheoreticalPnL,Lookback_UnexplainedPnL,Lookback_DeltaPnL,Lookback_GammaPnL,Lookback_VegaPnL,FullRevalPnL,TheoreticalPnL,UnexplainedPnL,DeltaPnL,GammaPnL,VegaPnL
2019-01-16,0.0005648483562653,0.0003135762215761,0.0002512721346891,-5.733944223684443e-05,7.143062718490001e-06,0.0003637726010945,-0.0268039197502402,-0.0283499190234253,0.0015459992731851,-0.0352348394925507,0.0067588144166302,0.0001261060524951,-4.26644426887016,-3.817599427752276,-0.4488448411178836,-4.425589796435345,0.1502455985639517,0.4577447701191164,-4.2926833402641345,-3.845635770554125,-0.44704756971000936,-4.460881975370133,0.1570115560433004,0.45823464877270603
2019-01-17,-0.0004589114860704,-0.0006601963957007,0.0002012849096302,-0.0003094109273021,6.754843681022379e-05,-0.0004183339052087,-0.0883038808258524,-0.0831588627730257,-0.0051450180528266,-0.1216803523629218,0.0382437378627256,0.0002777517271704,-8.844381167170788,-8.360755447759065,-0.483625719411723,-9.383793456390697,0.5178002014335861,0.5052378071980445,-8.933143959482711,-8.444574506927792,-0.4885694525549194,-9.50578321968092,0.5561114877331219,0.5050972250200062
2019-01-18,-0.0034423593091159,-0.006765995507122,0.003323636198006,0.0015652881387939,0.0002837375904673,-0.0086150212363833,0.0900246062328337,0.0887139272991273,0.0013106789337064,0.065693071674642,0.0237102787060068,-0.0006894230815215,8.890606749592003,7.338463410773034,1.5521433388189685,8.354849258605942,0.5333769425291699,-1.549762790362078,8.97718899651572,7.420411342565039,1.5567776539506808,8.422107618419378,0.557370958825644,-1.559067234679983
2019-01-22,0.0035067391901197,0.0012809904832696,0.00222574870685,-3.656339616017722e-05,1.0421766893293196e-06,0.0013165117027405,-0.0084884418582668,-0.0085274091639991,3.896730573227196e-05,-0.0092028181191302,0.0004188529521328,0.0002565560029982,-1.0658767268952332,-0.4674658784659968,-0.5984108484292363,-1.1166917721608949,0.0092831344977752,0.6399427591971225,-1.0708584295633803,-0.4747122971467263,-0.596146132416654,-1.1259311536761853,0.00970302962659733,0.6415158269028612
2019-01-23,0.0001187831096614,8.101806108122572e-05,3.776504858020083e-05,1.285065079849945e-06,1.595708484627792e-09,7.973140029289115e-05,0.0010668224668583,0.0003154477120577,0.0007513747548006,0.0003908840218629,7.837688411655744e-07,-7.622007864638803e-05,0.0661046226397132,-0.1541042409258637,0.220208863565577,0.0478360438450654,1.705918165904067e-05,-0.2019573439525882,0.0672902282162329,-0.15370777515272477,0.2209980033689578,0.04822821293200815,1.784454620869087e-05,-0.2019538326309417
2019-01-24,0.0003007417409509,0.0002117876102762,8.895413067475102e-05,-7.000321350235126e-05,1.200224001777448e-05,0.0002697885837607,-0.0606907629860504,-0.0616611195383265,0.0009703565522761,-0.0784199000930525,0.0164399038651695,0.0003188766895564,-6.262432267512452,-5.593059787853989,-0.6693724796584624,-6.5523777968081,0.2607070746928723,0.6986109342612383,-6.322822288757552,-5.654509119782039,-0.6683131689755115,-6.630867700114655,0.27715898079805956,0.6991995995345555
2019-01-25,-8.102059996051465e-05,-8.572424098032502e-05,4.703641019810365e-06,7.939390731295176e-05,1.0925886064918394e-05,-0.0001760440343581,0.0531857930310673,0.0521530705228447,0.0010327225082226,0.0440102730444525,0.0082866279552169,-0.0001438304768247,5.305305647813597,4.830111811902784,0.4751938359108134,5.100897173202922,0.1869784607831357,-0.4577638220832746,5.358410420244704,4.882179158184648,0.4762312620600558,5.144986840154687,0.19527601462441752,-0.4580836965944574
2019-01-28,-5.451532009458429e-05,-4.47902447204264e-05,9.72507537415789e-06,1.8275234483029297e-05,4.837009794899676e-07,-6.354918018294567e-05,0.0095485539671257,0.0083665481920816,0.001182005775044,0.0080314004957902,0.0003301443962312,5.003300060121117e-06,1.0158097475837875,0.9800778750203144,0.0357318725634733,0.9812970536653136,0.0072518427182781,-0.0084710213632773,1.0253037862308185,0.9883996329676756,0.036923603413891455,0.9893467293955869,0.00758247081548879,-0.008529567243400123
2019-01-29,2.45774214532226e-05,6.542719292162814e-05,4.084977146840554e-05,-0.0001873713369471,5.4914588836923966e-05,0.0001978839410318,-0.1276960739031225,-0.1149551173872317,-0.0127409565158907,-0.1838580749979573,0.068546871129509,0.0003560864812164,-11.33731633706286,-10.61982208666894,-0.7174942503939192,-12.19719212734891,0.8526761746929415,0.7246938659870285,-11.46498783354453,-10.73471177686325,-0.7301943571383416,-12.381237573683814,0.9212779604112875,0.7252478364092767
2019-01-30,-0.0001191407590397,-0.0001266707354403,7.529976400628253e-06,-0.0001310483393737,1.9346687409749813e-05,-1.4969083476343412e-05,-0.1101165559545964,-0.1116508827443651,0.0015343267897686,-0.1406227955144117,0.0286642229927716,0.0003076897772749,-6.4465821223477775,-6.106855651870554,-0.3397264704772231,-6.704740545610352,0.2455583701904585,0.3523265235493391,-6.556817819061414,-6.2186332053503595,-0.33818461371105385,-6.845494389464137,0.2742419398706399,0.3526192442431376
2019-02-01,1.2157128970397347e-05,1.3609632397933897e-05,1.4525034275365478e-06,-5.939924944806066e-05,7.340412723186296e-06,6.566846912280826e-05,-0.0535995844547411,-0.0557509218563038,0.0021513374015627,-0.0665840970003348,0.0107809762001775,5.2198943853464215e-05,-4.668774840545794,-4.590859555107877,-0.0779152854379168,-4.857420104112874,0.1546145125630432,0.1119460364419541,-4.722362267871564,-4.646596867331783,-0.07576249553292656,-4.924063600362657,0.1654028291759439,0.11206390385493037
2019-02-04,1.1017628750165098e-05,6.903425852661787e-06,4.114202897503311e-06,-3.973380319780502e-05,3.4490769146952947e-06,4.318815213577151e-05,-0.0478340232638849,-0.0508735715244775,0.0030395482605925,-0.0580775585339415,0.0067711776274887,0.0004328093819752,-3.418165465154168,-3.101099961218218,-0.3170655039359498,-3.527825730765348,0.0770295491227875,0.3496962204243426,-3.465988470789303,-3.151966629316843,-0.31402184147245976,-3.585943023102487,0.0838041758271909,0.3501722179584536
2019-02-05,6.704858008618926e-05,6.590968294983832e-05,1.138897136350941e-06,1.3459959965765671e-05,5.692763132982609e-07,5.18804466707744e-05,0.0257764072476456,0.0257904910991387,-1.408385149304428e-05,0.0242518153864236,0.0012825404385414,0.0002561352741736,1.680452772482738,1.8701711412923037,-0.1897183688095653,1.6376239553204686,0.0171762251164696,0.2153709608553652,1.70629622831047,1.8960275420743922,-0.189731313763922,1.661889230666858,0.0184593348313243,0.21567897657620957
2019-02-06,-0.0001136832288996,-0.0001281756394001,1.449241050049927e-05,9.34765960998071e-05,1.57494123076529e-05,-0.0002374016478075,0.0802321073045148,0.0791928672497527,0.001039240054762,0.0642533947442471,0.0151854572179564,-0.0002459847124509,6.626055773534993,6.246152743874353,0.3799030296606407,6.3322428629602365,0.2728529286241128,-0.3589430477099967,6.706174197610609,6.3252174354847055,0.38095676212590324,6.3965897343005835,0.28805413525437684,-0.3594264340702551
2019-02-07,4.856784907917612e-05,4.173348324374998e-05,6.834365835426137e-06,-5.589036993823413e-06,6.885095968858406e-08,4.725366927788481e-05,-0.0024408361025785,-0.0046835986651294,0.0022427625625508,-0.0047265764577074,8.218118419129104e-05,-3.92033916132178e-05,-0.4252264260686544,-0.549058412489667,0.1238319864210125,-0.4580738259021001,0.0014198789456623,-0.0924044655332292,-0.4276186943221537,-0.5537002776715527,0.12608158334939873,-0.46280599139680134,0.0015021289808132797,-0.09239641525556454
2019-02-08,-2.117192534496423e-06,1.080450672389198e-07,2.225237601735343e-06,-5.920987615841939e-06,7.652877795402322e-08,5.952503905126836e-06,-0.0041097731178317,-0.005001718997994,0.0008919458801623,-0.00512707226617,9.21943181354018e-05,3.31589500405448e-05,-0.4508359659221383,-0.4857868947213166,0.0349509287991782,-0.4832481939936309,0.0015788727416657,-0.0041175734693514,-0.4549478562325045,-0.49078850567424337,0.035845099916942236,-0.48838118724741675,0.0016711435885790559,-0.0040784620154057285
2019-02-11,0.0001878558977554,7.266848032372974e-05,0.0001151874174316,-1.864368861502037e-05,5.12655946498787e-06,8.618560947376225e-05,-0.1220819478748006,-0.1203285442834785,-0.0017534035913221,-0.1746835354673827,0.0539247877184013,0.0004302034655029,-9.228203610218856,-8.898840760427191,-0.3293628497916643,-9.840308237788127,0.5834558217303992,0.3580116556305363,-9.350097702195901,-9.019096636230346,-0.3310010659655548,-10.015010416944126,0.6373857360082655,0.3585280447055129
2019-02-12,6.161425017770297e-07,-9.671358348178035e-07,1.5832783365948337e-06,-4.329960608888564e-06,2.8182595246882946e-07,3.0809988216019318e-06,-0.0406319462978094,-0.0441788067381707,0.0035468604403613,-0.0474306274581023,0.0034878456003966,-0.0002360248804651,-2.334319861302987,-2.4796199761110405,0.1453001148080535,-2.386489889428933,0.0334388940302565,-0.1265689807123642,-2.374951191458295,-2.523799749985046,0.14884855852675138,-2.433924846847644,0.03692702145660557,-0.1268019245940077
2019-02-13,5.106644328950168e-06,8.455128718218196e-06,3.348484389268028e-06,-1.0123483858972176e-05,1.8316966905663225e-06,1.6746915886624048e-05,-0.1488481145705446,-0.1516221679298392,0.0027740533592946,-0.1887741248853004,0.0362501890286161,0.000901767926845,-6.656349308698623,-6.148400660420772,-0.5079486482778508,-6.964438260660669,0.267573648373331,0.5484639518665665,-6.805192316624838,-6.3000143732218925,-0.5051712464341669,-7.1532225090298285,0.3038256690986376,0.5493824667092981
2019-02-15,2.704675006672961e-05,2.096540309831394e-07,2.683709603574647e-05,-2.5480340245168396e-09,1.2641506247316023e-10,2.120756499451831e-07,-0.0327129616424797,-0.0354430775334433,0.0027301158909635,-0.0369913132279499,0.0012696528033947,0.0002785828911118,-1.2675883033891466,-1.1692566432488374,-0.0983316601403092,-1.2950929967056672,0.0090492713318586,0.1167870821249711,-1.3002742182815596,-1.2046995111282497,-0.09557470715330994,-1.3320843124816513,0.010318924261668362,0.11706587709173284
2019-02-19,-1.0357415819852569e-07,-1.9117791542922847e-07,8.760375723070275e-08,-1.4373934475610898e-08,7.831945878151716e-10,-1.775871755414327e-07,-0.0419446587417128,-0.0444631632407728,0.0025185044990599,-0.0472101073284061,0.0018867871472272,0.0008601569404061,-1.5290869234091389,-1.1012646093754928,-0.4278223140336461,-1.560878036199396,0.0129452890404138,0.4466681377834894,-1.57103168572501,-1.145727963794181,-0.425303721930829,-1.6080881579017365,0.014832076970835587,0.44752811713671997
2019-02-20,5.4909781175361985e-08,3.862543827749452e-08,1.6284342897867456e-08,1.6731354407791545e-08,1.852319006380239e-09,2.0041764863322737e-08,0.0851529037327292,0.0862026015378469,-0.0010496978051176,0.0797201536832031,0.0065958076627788,-0.000113359808135,3.0617106914096013,2.942311877772629,0.1193988136369723,3.005877048363168,0.0499487074013562,-0.1135138779918947,3.1468636500521114,3.028514517935914,0.1183491321161976,3.0855972187777256,0.056544516916454006,-0.11362721775826484
2019-02-21,-1.2360912030271013e-08,-6.949889738245846e-09,5.411022292025165e-09,-3.5433273708079536e-08,7.1138913465267895e-09,2.13694926233069e-08,-0.1614574814899055,-0.1644694037374796,0.0030119222475741,-0.1907737176269093,0.0258244543152684,0.0004798595741612,-5.589115657728058,-5.3343579163082,-0.2547577414198585,-5.772333490425828,0.1725898077337779,0.2653857663838497,-5.750573151578876,-5.498827326995569,-0.25174581376126215,-5.963107243486011,0.19841426916293767,0.2658656473275035
2019-02-22,-1.0498359308151246e-08,-5.474373476483565e-09,5.0239858316676805e-09,-7.640232467976436e-09,2.947705543945574e-10,1.871088437098313e-09,-0.0371291038965208,-0.0376264062668234,0.0004973023703026,-0.0386429193784801,0.0009827468470919,3.376626456469809e-05,-1.1180960424101445,-1.0703752243577995,-0.0477208180523445,-1.1252534928658655,0.0064579635778802,0.0484203049301854,-1.1552251568050247,-1.1080016360989964,-0.04722351065805607,-1.163896419884578,0.007440710719742654,0.048454073065838536
2019-02-25,2.683036080194064e-08,1.7953484191710073e-08,8.876876610230568e-09,3.590974166390684e-09,9.018492768637816e-11,1.4272325097633008e-08,0.0246089972355936,0.0241973987046635,0.0004115985309301,0.0240066635408182,0.0003985100144596,-0.0002077748506143,0.7186088077437915,0.6704306221233107,0.0481781856204808,0.7172331376514882,0.0026493608435896,-0.0494518763717672,0.743217831809746,0.6946280387814584,0.04858979302828751,0.7412398047832806,0.0030478709482341278,-0.0496596369500564
2019-02-26,5.702321063014229e-09,1.3576628340130514e-08,7.874307277116285e-09,2.2842416664310235e-09,3.974228804433297e-11,1.1252644385655157e-08,0.0174939197132484,0.016996208877579,0.0004977108356693,0.016125668608772,0.0001880009384725,0.0006825393303344,0.4990087409484687,0.8979001462467827,-0.398891405298314,0.4910381148364366,0.0012528210671922,0.4056092103431538,0.5165026663640382,0.91489636870099,-0.39839368658833746,0.5071637857294503,0.001440822045406988,0.40629176092613256
2019-02-27,-1.2458455279261734e-08,-1.7197022340183323e-08,4.7385670609215895e-09,1.3974187114221822e-08,1.2450555441439063e-09,-3.241626499854905e-08,0.0758228763139006,0.0789935531343099,-0.0031706768204093,0.0746288225649034,0.0047043679271118,-0.0003396373577053,2.5075202078305665,2.209008322989952,0.2985118848406145,2.485552834264216,0.0327946041421679,-0.3093391154164316,2.583343071686012,2.2880018589272395,0.2953412127587723,2.5601816708033067,0.03749897331433524,-0.30967878519040193
2019-03-01,-3.4751447738057525e-07,-8.038765862078383e-07,4.5636210882726316e-07,9.150128264908247e-08,1.0320875327559772e-08,-9.056987441844806e-07,0.0923059633413735,0.097302971746538,-0.0049970084051644,0.0891461378168848,0.0086774148279835,-0.0005205808983303,3.1352268003254693,2.844965901744517,0.2902608985809523,3.092525838410121,0.0584200521982665,-0.3059799888638706,3.2275324161523655,2.9422680696144687,0.28526434653789673,3.1816720677282886,0.06709747734712533,-0.3065014754609451
2019-03-04,-3.974046815299243e-07,-4.884946071200819e-07,9.108992559015767e-08,5.1452219301347625e-08,1.625524299177808e-09,-5.415723507206074e-07,0.0245603630263092,0.0255590763269222,-0.000998713300613,0.0246019530095517,0.0007073161525975,0.000249807164773,0.90424209295972,0.9920647228732148,-0.0878226299134948,0.8905094224133446,0.0048476717132116,0.0967076287466584,0.9288020585813477,1.01762331070553,-0.08882125212418222,0.9151114268751156,0.005554989491333399,0.09695689433908068
2019-03-05,-3.794357120466267e-07,-4.301609203163801e-07,5.0725208269753384e-08,4.252907230353149e-07,7.506396707625147e-08,-9.305156104279464e-07,0.1162011132557445,0.1171648711480465,-0.000963757892302,0.1016717016267406,0.0161578313417923,-0.0006646618204865,4.995312213894444,4.532966826580265,0.4623453873141789,4.845803686488693,0.1444650845523809,-0.4573019444608081,5.111512947714476,4.6501312675673905,0.4613816801470852,4.9474758134061565,0.16062299095814028,-0.457967536796905
2019-03-06,-1.9964984895428967e-06,-2.7286575169702075e-06,7.321590274273108e-07,1.3362021600160843e-06,2.736791165562796e-07,-4.338538793542572e-06,0.1003650054978995,0.1008733669689141,-0.0005083614710145,0.0839976483782391,0.0173606788882277,-0.0004849602975527,5.83813143760252,5.292247787911745,0.5458836496907749,5.577670383973166,0.2267568910169221,-0.5121794870783426,5.93849444660193,5.393118426223142,0.5453760203787877,5.661669368553564,0.24411784358426636,-0.5126687859146889
2019-03-07,1.23660513657762e-06,1.0839809289567309e-06,1.5262420762088898e-07,2.1897566926074645e-07,1.2063920745673829e-08,8.529413389503106e-07,0.0207049578272111,0.0205584721193217,0.0001464857078894,0.0195469854283586,0.0010638965062033,-5.240981524023702e-05,1.4771848202891107,1.3691699136699067,0.1080149066192039,1.4285233016581511,0.0160578846182048,-0.0754112726064493,1.4978910147214584,1.3897294697701574,0.10816154495130093,1.448070506062179,0.017121793188328845,-0.07546282948035059
2019-03-08,6.01263848704688e-07,8.380291478988434e-07,2.3676529919415545e-07,-1.07453071385712e-06,4.2197137286781385e-07,1.4905884888881495e-06,-0.1891535431310988,-0.1771503498580419,-0.0120031932730568,-0.2809072607891276,0.1030708022058027,0.0006861087252829,-10.44804340510126,-9.899850856836006,-0.5481925482652539,-11.204832140228568,0.7750015755021142,0.5299797078904476,-10.63719634696851,-10.0770003686649,-0.5601955047730115,-11.48574047554841,0.8780727996792899,0.5306673072042194
2019-03-11,1.852351460178637e-07,1.86214410711589e-07,9.792646937253336e-10,-1.8985167898549202e-07,1.530618361702381e-08,3.6075990608005725e-07,-0.0545962289028211,-0.0602906806171073,0.0056944517142861,-0.065516873056612,0.0049332001824435,0.0002929922570611,-2.270336994908206,-2.0675224989216265,-0.2028144959865794,-2.333099962111887,0.0331369802675356,0.2324404829227248,-2.324933038575881,-2.1278129933243233,-0.19712004329302862,-2.3986170250201777,0.03807019575616272,0.23273383593969196
2019-03-12,6.102586467171718e-08,2.038400608318653e-07,1.4281419616014814e-07,-4.290326043157871e-07,8.256991473314894e-08,5.503027504145035e-07,-0.1801801326746103,-0.1783906649372402,-0.00178946773737,-0.2095059145937497,0.0304989385979042,0.0006163110586053,-5.638458310064934,-5.310396182569769,-0.3280621274951647,-5.86603529967032,0.2004095161161786,0.3552296009843719,-5.818638381713679,-5.488786643666948,-0.3298514524183386,-6.075541643296674,0.23090853728399754,0.3558464623457276
2019-03-13,4.869556131765568e-07,3.089428317723457e-07,1.7801278140421113e-07,3.051264668351956e-08,7.586977740576108e-10,2.776714873147685e-07,0.025252147665843,0.0253838559325838,-0.0001317082667408,0.025255251755724,0.0004746074252357,-0.0003460032483759,0.726856042991983,0.52568979216143,0.201166250830553,0.7290764178925984,0.0031040477608021,-0.2064906734919705,0.7521086776134392,0.5510739570368456,0.2010347205765936,0.7543317001609691,0.003578655944735574,-0.2068363990688591
2019-03-14,1.3540957261552278e-07,1.7118459999591337e-07,3.5775027380390625e-08,-1.3842152280416673e-07,2.019725899838325e-08,2.894088638016969e-07,-0.1566318020167539,-0.1610019095974814,0.0043701075807274,-0.1794872715099526,0.0177977325545079,0.0006876293579632,-4.249016467550774,-3.889576009332758,-0.3594404582180162,-4.385459033393585,0.1091043461814569,0.3867786778793694,-4.405648134157955,-4.050577747745639,-0.35507031486226137,-4.56494644332506,0.1269020989332238,0.3874665966461964
2019-03-15,2.977022382744552e-08,1.0828087465615629e-07,7.851065082871077e-08,-1.9656265549869063e-08,4.3536129468082116e-10,1.2750177891134452e-07,-0.0294777190355458,-0.0270076420110802,-0.0024700770244656,-0.0279178458967809,0.0004053259482677,0.0005048779374329,-0.6534122994377185,-0.4656348128523293,-0.1877774865853891,-0.6643026456161867,0.0024965523421881,0.1961712804216692,-0.6828899887030405,-0.49264234658253486,-0.19024748509920386,-0.6922205111692331,0.0029018787258170945,0.196676285860881
2019-03-18,1.4263015753117366e-07,4.391015070995451e-08,9.872000682121916e-08,-5.066124440574135e-08,4.318687279870465e-09,9.02527078358254e-08,-0.1082887557201949,-0.112911239930617,0.0046224842104221,-0.1178927348047334,0.0065401548780231,-0.0015586600039067,-2.531414695439395,-3.002565273650869,0.471150578211474,-2.580287421077428,0.0373006566232146,-0.4595785091966559,-2.639703308529432,-3.115476469671335,0.47577316114190293,-2.6981802065434057,0.04384081581992498,-0.4611370789478548
2019-03-19,-7.146071273402845e-08,-8.264672771967744e-08,1.1186014985648992e-08,6.488260969276973e-08,5.68001703417833e-09,-1.5320935444662548e-07,0.113081348555827,0.1153679241232674,-0.0022865755674403,0.1095304290814417,0.0063662114433826,-0.0005287164015569,2.6518668431374834,2.4328124491438765,0.2190543939936069,2.6161735774512884,0.0386910876572858,-0.2220522159646976,2.7649481202325976,2.548180290620416,0.21676782961218158,2.7257040714153398,0.04505730478068543,-0.22258108557560893
2019-03-20,1.6746287022694797e-07,1.9059353420654768e-07,2.3130663979599737e-08,-1.3445825823399418e-07,4.553013811265952e-08,2.795216543278824e-07,-0.4875737239807697,-0.4833432956256248,-0.0042304283551449,-0.6064031430734648,0.1212655613523615,0.0017942860954783,-10.083210476474292,-9.404211995608442,-0.6789984808658502,-10.677158184989077,0.5782536599654992,0.6946925294151345,-10.570784032992192,-9.887555100640533,-0.6832288860903312,-11.2835614625208,0.6995192668479988,0.6964870950322671
2019-03-21,-8.811654628266038e-05,-0.0004187180567427,0.0003306015104601,7.26097665067078e-05,2.8813481951275052e-05,-0.0005201413052007,0.7461253295700794,0.7194311310784125,0.0266941984916668,0.4942020932783343,0.2265649261155106,-0.0013358883154324,17.2043106161766,16.388161930856263,0.8161486853203357,15.640050143707333,1.4641266502152774,-0.7160148630663493,17.950347829200396,17.107174343877933,0.8431734853224626,16.134324846752175,1.6907203898127392,-0.7178708926869825
2019-03-22,-1.0403769831460272e-05,-1.2843975935078211e-05,2.4402061036179408e-06,3.5202008683643444e-06,6.057112480979798e-08,-1.6424747928252356e-05,0.0219526109930853,0.0210051999297627,0.0009474110633226,0.0208416743829542,0.0004255272550434,-0.0002620017082349,0.693859976384843,0.5623421451539558,0.1315178312308872,0.6796293755089684,0.0027814762492165,-0.1200687066042291,0.7158021836080968,0.5833345011077834,0.1324676825003134,0.700474570092791,0.0032070640753847097,-0.12034713306039224
2019-03-25,7.116536580344156e-05,3.622798310226773e-05,3.493738270117383e-05,-9.2483392079568e-06,1.502110000195788e-06,4.3974212310028746e-05,-0.2082551704142153,-0.2086713963929624,0.000416225978747,-0.243682221517005,0.0343418623517924,0.0006689627722501,-5.971182503253203,-5.793882773293639,-0.1772997299595644,-6.216039903921661,0.2228732218880466,0.1992839087399764,-6.179366508301615,-6.002517941703499,-0.1768485665981162,-6.459731373777874,0.2572165863498392,0.19999684572453652
2019-03-26,-3.958484631746062e-06,-3.3751453353878004e-06,5.833392963582613e-07,6.766655352509578e-06,7.029195261769827e-07,-1.084472021407436e-05,0.1441239232522276,0.1413619463560139,0.0027619768962136,0.1286299219004118,0.0135238650058162,-0.000791840550214,3.946261355952643,3.613191166929235,0.3330701890234082,3.862581972595565,0.0879014571242958,-0.3372922627906252,4.090381320720239,3.7545497381399136,0.33583274925891815,3.991218661151329,0.10142602504963817,-0.3380949480610533
