Unnamed: 0,DataDate,OptionType,Strike,FullRevalPnL,TheoreticalPnL,UnexplainedPnL,DeltaPnL,GammaPnL,VegaPnL,IV,B,D,OptionPrice,Underlying,LogReturn,VolLogReturn,Delta,Gamma,Vega
2,2023-04-25,asian,3300.0,14.964355521673724,15.00671531739527,-0.0423597957215466,14.984068130558397,0.0326230327998132,-0.009975845962937,0.1624524294261553,0.9535944336889316,0.9888615007400342,783.0631318926318,4071.6299,0.0038485853169229,-0.0778017718069413,0.9599127160765724,3.110233929084629e-05,0.7302055953377
3,2023-04-24,asian,3300.0,62.94334016245909,62.87707797598546,0.0662621864736365,62.32423765986079,0.5540200797996373,-0.0011797636749624,0.1597637921638383,0.9518252063995474,0.9861474483204192,846.0064720550909,4137.04,0.0159371701551567,-0.0166887914648169,0.9604559925698296,2.725602273885141e-05,0.4351549435310897
4,2023-04-21,asian,3300.0,-3.361922176210556,-3.386251961325925,0.0243297851153698,-3.3876402076392416,0.0015402730167954,-0.000152026703479,0.1591937394965205,0.951797040926595,0.985885543786459,842.6445498788803,4133.52,-0.0008512120612237,-0.0035744775883393,0.961988300154388,1.588151071047054e-05,0.2662128038446802
5,2023-04-20,asian,3300.0,-3.6416829280473166,-3.5901357205211366,-0.05154720752618,-3.5898587977521093,0.0017425438019144,-0.0020194665709415,0.1517932560768176,0.9516996143557086,0.9867067296363442,839.002866950833,4129.79,-0.0009027859909253,-0.0476025102632199,0.9619943292657872,1.7537178838950283e-05,0.2664899458831219
6,2023-04-19,asian,3300.0,23.77165727290844,23.792386619178764,-0.0207293462703219,23.71588886897906,0.0765101728654406,-1.2422665738096904e-05,0.1517340657956026,0.9511377112831092,0.9854117331388104,862.7745242237414,4154.52,0.0059703399458196,-0.0003900161711977,0.9618611375186816,1.879889854465896e-05,0.2098358594990965
7,2023-04-18,asian,3300.0,0.4033093409682351,0.3364835188546523,0.0668258221135827,0.3368878137757231,1.4997260416480588e-05,-0.0004192921814872,0.1494756210734681,0.9515355335578848,0.9856108133024182,863.1778335647097,4154.8701,8.426611243271893e-05,-0.0149961116412891,0.9623022230443268,1.3106222337476224e-05,0.1842701562680728
8,2023-04-17,asian,3300.0,-3.389896137119308,-3.4179634251157087,0.0280672879964005,-3.418008161673846,0.0015419045329673,-0.0014971679748299,0.1415028395144891,0.9516890198638216,0.9866233803708976,859.7879374275904,4151.3198,-0.0008548565007421,-0.054813525668583,0.9623264582256676,1.2833715365773904e-05,0.1827310816123964
9,2023-04-14,asian,3300.0,-13.173643191842416,-13.160330819058991,-0.0133123727834245,-13.185136088136195,0.0231792646909789,0.0016260043862254,0.1526751666358365,0.9524743153508411,0.9864609867969314,846.6142942357479,4137.6401,-0.0033007066229487,0.0759927864279852,0.9622579352368364,1.5117029535691394e-05,0.1512112797009123
10,2023-04-13,asian,3300.0,8.324981981455494,8.256650145538101,0.0683318359173927,8.24611844366704,0.0091207916382315,0.0014109102328298,0.1596654805945155,0.9533107453809117,0.9861172833251014,854.9392762172034,4146.2202,0.002071522878832,0.0447683097382414,0.9620709963595367,1.5783685899957343e-05,0.2064240445056653
11,2023-04-12,asian,3300.0,-52.34786286847634,-52.19114067164404,-0.1567221968323053,-52.56143821399629,0.3682570871246189,0.0020404552276384,0.1680421587426345,0.9531564284797592,0.985806455759454,802.5914133487271,4091.95,-0.0131754949850358,0.0511340125301084,0.9621614156101488,1.4741011601252651e-05,0.2499229645074385
12,2023-04-11,asian,3300.0,16.452462822400435,16.32627550864601,0.1261873137544249,16.292561911336396,0.0379455457256312,-0.0042319484160158,0.1593968283455239,0.953003655842401,0.9869564026290754,819.0438761711275,4108.9399,0.0041434343136211,-0.0528180241162664,0.9609451590820024,2.916528074061757e-05,0.4768040797784214
13,2023-04-10,asian,3300.0,0.1682821135448193,0.1636159037546296,0.0046662097901896,0.1634296997441219,3.6954182404929943e-06,0.0001825085922672,0.1599962095176338,0.952691921070818,0.9867747833717136,819.2121582846723,4109.1099,4.13723460338232e-05,0.0037532557361909,0.9613710619155822,2.1778284773695023e-05,0.3050671765914207
